JD,Bandpass,Magnitude,Magnitude_err,flux,fluxerr,zeropoint,magsys
2455813.6674468075,bessellb,9.952290536338325,0.08743593135624095,104.49217893920074,9.136370984992002,15,vega
2455813.6683028014,bessellb,9.970928951634125,0.08428873076423958,102.71371075874714,8.657608311940017,15,vega
2455813.6691597956,bessellb,10.17463908831412,0.0694219863233632,85.14210136845315,5.910733796743158,15,vega
2455813.6700157896,bessellb,9.967581572472067,0.08492240531209012,103.03087093860441,8.74962938150581,15,vega
2455813.6708607837,bessellb,9.855573036151045,0.09368592217425288,114.22752989848004,10.701511476226145,15,vega
2455815.594726767,bessellb,10.04772183421296,0.07139549940570328,95.69985203849228,6.832538729340067,15,vega
2455815.595571762,bessellb,9.988570256399502,0.07683234657397538,101.05827886349716,7.764544705809665,15,vega
2455815.5964167574,bessellb,10.051179741802976,0.06999660561084164,95.39554714849109,6.67736449078338,15,vega
2455815.597273753,bessellb,10.230864080588075,0.060826497571259915,80.8452238284529,4.917531810849354,15,vega
2455815.598118748,bessellb,9.944067098313432,0.07711113058891524,105.2866143883593,8.118769871365535,15,vega
2455815.6540784384,bessellb,10.116180537544608,0.07137754741713685,89.85200756074673,6.413415930192139,15,vega
2455815.654935434,bessellb,9.948966085893236,0.08289903737782663,104.81261721695859,8.688865072336485,15,vega
2455815.655780429,bessellb,10.034815695688756,0.07773994743979076,96.8442235905327,7.528664851775357,15,vega
2455815.6566484245,bessellb,10.220110232736833,0.06551178443179861,81.6499469508287,5.349033723510483,15,vega
2455815.65749342,bessellb,10.083060322897595,0.0748841363125747,92.63516317269494,6.936904186361689,15,vega
2455815.658349415,bessellb,9.975876375393499,0.08342138852783128,102.24673525341963,8.529564627277821,15,vega
2455816.646435002,bessellb,10.132263296284574,0.12691756724184014,88.53085968492776,11.236121337039734,15,vega
2455816.647279998,bessellb,10.000439976274588,0.11582346581026508,99.95948489713977,11.577653981395576,15,vega
2455816.648136994,bessellb,9.987250813929808,0.0952699731179134,101.18116473435617,9.63952684428128,15,vega
2455816.64899299,bessellb,9.93568265812139,0.10181970190685986,106.102822448248,10.80335775315709,15,vega
2455816.649837986,bessellb,9.752678679024285,0.12888688829190778,125.58232765257773,16.185915435595547,15,vega
2455816.650694982,bessellb,10.10861361445052,0.08978654496798452,90.48040882288176,8.123923295497296,15,vega
2455819.6168206916,bessellb,10.182973978641636,0.07508582234501236,84.49099188233826,6.344075606231133,15,vega
2455819.6176656894,bessellb,10.072453374053737,0.08323043812601594,93.54458451494993,7.785756753495409,15,vega
2455819.6185336877,bessellb,10.064885125227459,0.08348418823116203,94.19892570820326,7.86412084499689,15,vega
2455819.619389686,bessellb,10.0594729056047,0.08234512849408053,94.66966444224214,7.795585682987915,15,vega
2455819.620257684,bessellb,10.135913250384505,0.08133931781310409,88.23374235867892,7.17687241155213,15,vega
2455819.6211146824,bessellb,10.162717959564848,0.0778702872779423,86.08209266054074,6.703237284962756,15,vega
2455819.6398994196,bessellb,10.22652307083543,0.1370550214222179,81.16910768402371,11.124633792456182,15,vega
2455819.6404084186,bessellb,10.422994462863684,0.12452273766373573,67.73329683241181,8.434335552562358,15,vega
2455819.6409064173,bessellb,10.238021586373886,0.13651225386605942,80.31402019030307,10.963847913222475,15,vega
2455819.6414154163,bessellb,9.910006100596854,0.1877434831273134,108.6419519163615,20.39681846652781,15,vega
2455819.6419244152,bessellb,10.078410221143347,0.1596897441008611,93.03276132677837,14.856377849269725,15,vega
2455819.642422414,bessellb,10.357375732283792,0.12551360167208261,71.95313271024975,9.031096838052784,15,vega
2455827.606256255,bessellb,11.025526872819544,0.11790571441161736,38.885639971234745,4.584839161161376,15,vega
2455827.608166264,bessellb,10.558172315914057,0.1734307953366298,59.8041157841332,10.371875364846117,15,vega
2455827.610053273,bessellb,10.892694350913764,0.13039094367611523,43.94629428569975,5.73019878298066,15,vega
2455827.6121822824,bessellb,10.806451244011214,0.1395033105506999,47.57945930578833,6.637492087369778,15,vega
2455827.6140922913,bessellb,10.5460257520572,0.17894626572272151,60.47692474794636,10.822119846039042,15,vega
2455827.6160253,bessellb,10.970966477464112,0.13016215661660124,40.88965149148538,5.322285221432963,15,vega
2455827.61812031,bessellb,10.630966488469635,0.17063813494310695,55.92595444658154,9.543100561677834,15,vega
2455827.621118324,bessellb,10.965655944074154,0.12397714224174197,41.090140132682365,5.094238147962672,15,vega
2455827.6231783335,bessellb,10.829870798577195,0.14556309764218275,46.56415010563475,6.778021928451766,15,vega
2455827.627379353,bessellb,10.979607772834555,0.13398583458166236,40.565505372346685,5.435203092540778,15,vega
2455827.629717364,bessellb,10.917565464634935,0.13001142396110538,42.95105285793705,5.5841275426891,15,vega
2455827.633791383,bessellb,10.707463323487312,0.16078749092801325,52.12123175247798,8.38044207755843,15,vega
2455827.6359903933,bessellb,10.88071967640693,0.13468927962389407,44.43366428607766,5.984738233741749,15,vega
2455827.6383754043,bessellb,10.93289529882546,0.12768228472349633,42.348875263736936,5.40720114914429,15,vega
2455827.640377414,bessellb,10.789584207447877,0.1497923659516769,48.32438292270887,7.238623651147372,15,vega
2455827.642321423,bessellb,10.981433333301869,0.1258302906688518,40.497355706230934,5.095794039834922,15,vega
2455827.644254432,bessellb,11.092695130040289,0.11572636619777962,36.55290923060944,4.230135359215707,15,vega
2455829.557634169,bessellb,11.101920963140714,0.12227009667601406,36.24362387165409,4.431511394676236,15,vega
2455829.559868183,bessellb,11.17001012609753,0.11218211646202153,34.0405014905466,3.8187355026381167,15,vega
2455829.5620901966,bessellb,11.055847884812799,0.12276064592313607,37.814716262428796,4.642158993775877,15,vega
2455829.564417212,bessellb,11.185489501538212,0.10923466360606289,33.55862818692256,3.665765461079426,15,vega
2455829.566685226,bessellb,10.962126430897658,0.1327331785030596,41.223933382810316,5.4717837082987995,15,vega
2455829.56895424,bessellb,11.25374435193909,0.1042296383772274,31.513907738742265,3.2846832074624146,15,vega
2455829.5711992546,bessellb,11.1187060187195,0.11784435558870728,35.68762054234936,4.205584645307472,15,vega
2455829.5734562688,bessellb,10.976214230826017,0.1301826485916911,40.692493957860904,5.297456641235719,15,vega
2455829.6034104587,bessellb,10.974977098368377,0.1350956719145522,40.7388870841177,5.503647323679953,15,vega
2455829.6039194614,bessellb,11.144105939868286,0.11636881616107678,34.86242749499395,4.056899416093819,15,vega
2455829.6044284645,bessellb,10.791476711955866,0.1633963700526833,48.24022394066041,7.8822774824324595,15,vega
2455829.604926468,bessellb,10.795209903909935,0.1635630626699069,48.07463974150841,7.863235312873537,15,vega
2455829.6086304914,bessellb,11.061891712497165,0.1277908425697647,37.60480275032525,4.805549428133868,15,vega
2455829.6226115804,bessellb,11.261315310258016,0.11363468356564514,31.294922176483126,3.5561885787361507,15,vega
2455829.6424617073,bessellb,10.983806912160524,0.159105858602007,40.40891923961052,6.429295790797391,15,vega
2455829.643537714,bessellb,11.14391478328557,0.1370147580096032,34.86856597427103,4.777508129106629,15,vega
2455832.565136064,bessellb,11.473192945511048,0.07460218658766596,25.746774054198042,1.9207656420217591,15,vega
2455832.5677980874,bessellb,11.530149974297526,0.07289063605444861,24.430930614405728,1.7807860718861344,15,vega
2455832.571004116,bessellb,11.302416959476636,0.09163623153647521,30.13236477186028,2.761216354975718,15,vega
2455832.5735961385,bessellb,11.47387173558942,0.07672045169607808,25.73068249094752,1.974069583153861,15,vega
2455832.5763401636,bessellb,11.537456172448216,0.07470696002597454,24.267080512210338,1.8129198137728035,15,vega
2455832.5789211863,bessellb,11.448035986629012,0.07767554550797957,26.35030250575382,2.046774121434709,15,vega
2455832.581513209,bessellb,11.427343939357126,0.08346348010674867,26.857304571948035,2.241604105861675,15,vega
2455832.5841062325,bessellb,11.481314137661771,0.07421510760819053,25.554909361669335,1.8965603481938451,15,vega
2455832.637242706,bessellb,11.360282383551915,0.10599069016369385,28.568474239716103,3.0279923015912185,15,vega
2455832.6386667187,bessellb,11.38920397164587,0.09617261626819161,27.817520152184088,2.6752836911286875,15,vega
2455832.641212742,bessellb,11.380843125361496,0.09801412648787956,28.032559320951215,2.7475868150626996,15,vega
2455832.668527988,bessellb,11.23221760223575,0.12733086868893112,32.14496513880755,4.093046335099773,15,vega
2455835.56365231,bessellb,11.727214690438128,0.07879905141009581,20.375774415897173,1.6055916957187963,15,vega
2455835.5644973195,bessellb,11.753779514922691,0.07237481000176148,19.883287584391955,1.4390491611307505,15,vega
2455837.609395617,bessellb,11.9822242249597,0.08264420282286893,16.110547882282614,1.3314433867709057,15,vega
2455837.611953651,bessellb,12.07799308374574,0.07617574905054905,14.75036497868062,1.1236201010199822,15,vega
2455837.6145236846,bessellb,11.996616365070935,0.08116191625636388,15.89840126074376,1.290344711734555,15,vega
2455837.6156576993,bessellb,12.00277949329338,0.08287208070774209,15.808410423025125,1.3100758644380495,15,vega
2455837.616513711,bessellb,12.093913832201597,0.07644279669124736,14.53565033313282,1.111145763190734,15,vega
2455837.6173707223,bessellb,12.03904434992336,0.08408602790351424,15.28911192773423,1.2856006921754128,15,vega
2455851.5351400315,bessellb,13.098763545707298,0.11062721054333986,5.760956311128133,0.6373185267621545,15,vega
2455851.535649044,bessellb,13.097932574134155,0.1208292378415212,5.765367164630892,0.6966249203788828,15,vega
2455851.5361470557,bessellb,12.589101738744777,0.17325414536966402,9.212114016507355,1.5960369409778847,15,vega
2455851.5372350826,bessellb,12.726131567524984,0.157959802481791,8.119838155763116,1.282608031268452,15,vega
2455851.5377440946,bessellb,12.921144946315867,0.13486142814224536,6.784877664543985,0.9150182916108242,15,vega
2455851.539943148,bessellb,13.102999834759183,0.11797882746257471,5.7385222001056855,0.6770241205364232,15,vega
2455851.5556615284,bessellb,13.079295770269017,0.12964845764083283,5.865184685108189,0.7604121482029105,15,vega
2455851.5561705413,bessellb,13.027742567257228,0.13712090836891463,6.150394497352158,0.843347680304102,15,vega
2455851.556691554,bessellb,12.72859372898835,0.16529356689177357,8.101445381385515,1.3391168040680967,15,vega
2455851.55779058,bessellb,13.033839324962251,0.1508646532119035,6.115954841105216,0.9226814061630009,15,vega
2455851.558300593,bessellb,13.209187022644878,0.1225810065881135,5.2038550484966475,0.6378937899833552,15,vega
2455851.560522646,bessellb,12.65079946777069,0.2099365597971721,8.703225032712636,1.8271251225083214,15,vega
2455856.565089376,bessellb,13.570823879688453,0.273676402956113,3.7296703508313516,1.0207227658275884,15,vega
2455874.9214439383,bessellb,13.382196013489029,0.09368083906795806,4.437328637216575,0.4156926699547276,15,vega
2455874.9254721035,bessellb,13.363294936790341,0.09726959064642851,4.5152523287323865,0.4391967456811323,15,vega
2455874.9263281384,bessellb,13.517374589881168,0.08881584865877837,3.917871286454862,0.34796906324234833,15,vega
2455874.9271961735,bessellb,13.289862075117895,0.10245368062196304,4.831201705932616,0.4949743965999033,15,vega
2455874.943886856,bessellb,13.36912427747854,0.09274718930306697,4.491074806203676,0.4165345652252071,15,vega
2455874.9447438912,bessellb,13.551118906303355,0.07725397304579615,3.7979779365577575,0.2934088851393615,15,vega
2455874.945599926,bessellb,13.33733255601032,0.09381938275314254,4.624523360455684,0.43386992720544076,15,vega
2455874.962093601,bessellb,13.4438416055234,0.07584362994212386,4.1924062310424,0.31796730675423407,15,vega
2455874.962950636,bessellb,13.462432559811958,0.07743481407252742,4.121231172096705,0.3191267695612126,15,vega
2455874.9638186716,bessellb,13.42452073163728,0.08199624250411897,4.2676786215500995,0.3499336111822661,15,vega
2455882.923646437,bessellb,13.455412153741149,0.09386350537440295,4.147965528101647,0.38934258463980714,15,vega
2455882.924514476,bessellb,13.475087723203988,0.09764510397618292,4.073473644137327,0.39775475752603007,15,vega
2455882.9253705144,bessellb,13.50768059860738,0.09444415517896812,3.9530086125623956,0.37333855882864037,15,vega
2455883.0027119815,bessellb,13.47238839073546,0.06750359109618724,4.083613620617928,0.27565858404101334,15,vega
2455883.0035570194,bessellb,13.68520066269314,0.060742203222777034,3.356755699007076,0.20389673683830278,15,vega
2455883.0044130576,bessellb,13.553347654573564,0.06285282546052001,3.790189622366791,0.23822412679689417,15,vega
2455889.989154028,bessellb,13.568102056484662,0.08083676807382112,3.739031960270768,0.30225125939301284,15,vega
2455889.9900100688,bessellb,13.611864080628596,0.07698528544012123,3.5913221801325697,0.27647896314494436,15,vega
2455889.990867109,bessellb,13.772539050575736,0.08344899287189753,3.0973078966206105,0.25846722458716526,15,vega
2455889.99172315,bessellb,13.432254967541635,0.10976797467779031,4.237385859538372,0.46512926372983476,15,vega
2455894.9682347127,bessellb,13.805822570688978,0.14086643003595092,3.003799714817021,0.4231345423692812,15,vega
2455894.9725631475,bessellb,13.833794209240054,0.06878576474745562,2.927401670372471,0.20136356261954944,15,vega
2455894.9767993554,bessellb,13.652165780119315,0.07676409374776456,3.460458840054339,0.2656389868082119,15,vega
2455894.9804105326,bessellb,13.663626115787576,0.07894136673760475,3.42412455198462,0.2703050720134545,15,vega
2455894.984045711,bessellb,13.653951897385054,0.11201199276955967,3.4547708063366085,0.38697576257986205,15,vega
2455894.9876798894,bessellb,13.759263972410515,0.07030563893250995,3.135410519080797,0.2204370398596881,15,vega
2455894.991279066,bessellb,13.86774572493663,0.07740444988214595,2.8372768203581193,0.21961785144318446,15,vega
2455894.995168257,bessellb,13.76683043745458,0.06788783590304044,3.1136358929497505,0.21137800256238945,15,vega
2455894.998768434,bessellb,13.740918862638122,0.06740271722012464,3.188837987212474,0.21493634511287382,15,vega
2455895.0026686247,bessellb,13.781590501574456,0.07108899068230475,3.071593920758424,0.2183565116126195,15,vega
2455915.8805221748,bessellb,13.922642078367481,0.042472658439173756,2.697386432024226,0.11456517260582653,15,vega
2455915.882096256,bessellb,13.921394246906289,0.043270895358168644,2.7004883075777535,0.1168525469731549,15,vega
2455915.8889606083,bessellb,13.93617777340603,0.05191220926150219,2.6639673063732,0.13829242827424587,15,vega
2455915.8905116883,bessellb,14.028301701237188,0.04373027054726587,2.4472555354120775,0.10701914666186414,15,vega
2455915.9392871936,bessellb,14.01156938478516,0.04223815946067487,2.4852623813249854,0.1049729087640213,15,vega
2455915.9408382736,bessellb,14.038219040663169,0.04168904319214671,2.4250035780618973,0.10109607890693276,15,vega
2455963.820743219,bessellb,14.952977568478959,0.07697795622412003,1.0442607929512788,0.08038506160636841,15,vega
2455963.8222942683,bessellb,14.926912710220432,0.0777532752640113,1.069633302266185,0.08316749258265609,15,vega
2455969.8249929086,bessellb,14.954131974252618,0.07052073499916883,1.0431510758414666,0.07356378058351394,15,vega
2455969.8412203547,bessellb,14.816954217894633,0.06083246150707144,1.1836364011605358,0.07200351581196686,15,vega
2455970.033968572,bessellb,14.991494747600239,0.09210388710841452,1.0078643900872735,0.09282822800518929,15,vega
2455970.041954784,bessellb,14.951640626524707,0.16632541567361447,1.0455474553828452,0.1739011151230416,15,vega
2455997.7243916094,bessellb,15.353498827909533,0.08910076577954588,0.7221051940196105,0.06434012576053486,15,vega
2455997.725942616,bessellb,15.42563879673315,0.09894492702435959,0.675685316577533,0.0668556343401953,15,vega
2455999.9376622126,bessellb,15.309368133580026,0.08962680696351939,0.7520604436625732,0.0674047762090442,15,vega
2455999.946875229,bessellb,15.363732917456336,0.08147847758078038,0.7153306487160673,0.05828405222425717,15,vega
2455999.9543402423,bessellb,15.291169482112117,0.07771795960729938,0.7647724016394991,0.05943655061939593,15,vega
2456021.829709542,bessellb,15.796893675859591,0.11211386823447908,0.48000142828340064,0.05381481688292694,15,vega
2456029.7321926365,bessellb,15.71588122825522,0.1119251399820495,0.5171868913548477,0.05788621521177236,15,vega
2456029.733743602,bessellb,15.710490001461714,0.10746460345861805,0.5197613711157137,0.05585594964005779,15,vega
2456029.7353065666,bessellb,15.912423024112218,0.1306406184244701,0.4315496714983675,0.05637791596542365,15,vega
2456029.745259342,bessellb,15.778995049663767,0.11649036287510608,0.48797995219095247,0.056844961706500975,15,vega
2456029.7468223064,bessellb,15.943983373048045,0.14233231783681585,0.4191858852913151,0.0596636986579905,15,vega
2456029.7483732714,bessellb,15.980527014562814,0.1460971320124076,0.40531175003770437,0.05921488425143844,15,vega
